date,time,weekday,os,country,page
2021-10-25,11:00:00,Monday,Mac,Russia,Landing
2021-10-25,11:00:00,Monday,Android,New Zealand,Checkout
2021-10-25,11:00:00,Monday,Mac,Brazil,Shopping Cart
2021-10-25,11:00:00,Monday,Android,Australia,Detail
2021-10-25,11:00:00,Monday,Android,United Kingdom,Detail
2021-10-25,11:00:00,Monday,Android,United States,Detail
2021-10-25,11:00:00,Monday,iOS,Germany,Detail
2021-10-25,11:00:00,Monday,Windows,United States,Detail
2021-10-25,11:00:00,Monday,Windows,United States,Landing
2021-10-25,11:00:00,Monday,iOS,United States,Landing
2021-10-25,11:00:00,Monday,Windows,United States,Order completed
2021-10-25,11:00:00,Monday,iOS,United States,Detail
2021-10-25,11:00:00,Monday,Android,United Kingdom,Shopping Cart
2021-10-25,11:00:00,Monday,Android,United States,Checkout
2021-10-25,12:00:00,Monday,iOS,Australia,Landing
2021-10-25,12:00:00,Monday,Linux,United States,Shopping Cart
2021-10-25,12:00:00,Monday,Android,Australia,Landing
2021-10-25,12:00:00,Monday,Windows,United States,Detail
2021-10-25,12:00:00,Monday,Windows,United Kingdom,Shopping Cart
2021-10-25,12:00:00,Monday,Mac,Canada,Landing
2021-10-25,12:00:00,Monday,Windows,United States,Order completed
2021-10-25,12:00:00,Monday,Mac,United Kingdom,Detail
2021-10-25,13:00:00,Monday,Windows,United States,Shopping Cart
2021-10-25,13:00:00,Monday,Android,Canada,Order completed
2021-10-25,13:00:00,Monday,Mac,United Kingdom,Landing
2021-10-25,13:00:00,Monday,iOS,United States,Shopping Cart
2021-10-25,13:00:00,Monday,Android,New Zealand,Landing
2021-10-25,13:00:00,Monday,Android,United Kingdom,Landing
2021-10-25,13:00:00,Monday,Android,New Zealand,Order completed
2021-10-25,13:00:00,Monday,Mac,New Zealand,Landing
2021-10-25,13:00:00,Monday,iOS,United States,Landing
2021-10-25,13:00:00,Monday,iOS,Brazil,Detail
2021-10-25,13:00:00,Monday,iOS,United States,Landing
2021-10-25,14:00:00,Monday,Android,New Zealand,Order completed
2021-10-25,14:00:00,Monday,Linux,Canada,Detail
2021-10-25,14:00:00,Monday,Windows,United States,Landing
2021-10-25,14:00:00,Monday,iOS,Australia,Detail
2021-10-25,14:00:00,Monday,Windows,Russia,Landing
2021-10-25,14:00:00,Monday,Mac,United States,Landing
2021-10-25,14:00:00,Monday,Linux,United Kingdom,Checkout
2021-10-25,14:00:00,Monday,Windows,United Kingdom,Shopping Cart
2021-10-25,14:00:00,Monday,Windows,New Zealand,Landing
2021-10-25,14:00:00,Monday,Linux,Australia,Checkout
2021-10-25,15:00:00,Monday,iOS,United Kingdom,Shopping Cart
2021-10-25,15:00:00,Monday,Windows,Canada,Landing
2021-10-25,15:00:00,Monday,Android,Germany,Detail
2021-10-25,15:00:00,Monday,Windows,Canada,Landing
2021-10-25,15:00:00,Monday,Windows,United States,Landing
2021-10-25,15:00:00,Monday,Android,United States,Landing
2021-10-25,15:00:00,Monday,Android,Canada,Landing
2021-10-25,15:00:00,Monday,Android,Canada,Landing
2021-10-25,15:00:00,Monday,Android,Canada,Order completed
2021-10-25,15:00:00,Monday,Android,United States,Landing
2021-10-25,15:00:00,Monday,Android,United States,Checkout
2021-10-25,15:00:00,Monday,Mac,New Zealand,Detail
2021-10-25,15:00:00,Monday,Windows,United States,Landing
2021-10-25,15:00:00,Monday,Mac,Mexico,Shopping Cart
2021-10-25,15:00:00,Monday,Mac,United States,Checkout
2021-10-25,15:00:00,Monday,Windows,Canada,Detail
2021-10-25,15:00:00,Monday,Mac,Australia,Detail
2021-10-25,15:00:00,Monday,Mac,United Kingdom,Detail
2021-10-25,15:00:00,Monday,Windows,United States,Shopping Cart
2021-10-25,15:00:00,Monday,Windows,United States,Detail
2021-10-25,15:00:00,Monday,Android,United States,Order completed
2021-10-25,15:00:00,Monday,Android,United States,Landing
2021-10-25,15:00:00,Monday,Android,Canada,Detail
2021-10-25,15:00:00,Monday,Android,New Zealand,Landing
2021-10-25,15:00:00,Monday,Android,Canada,Shopping Cart
2021-10-25,15:00:00,Monday,Mac,Russia,Landing
2021-10-25,16:00:00,Monday,iOS,Australia,Detail
2021-10-25,16:00:00,Monday,Android,Canada,Landing
2021-10-25,16:00:00,Monday,Mac,Brazil,Detail
2021-10-25,16:00:00,Monday,Windows,United States,Landing
2021-10-25,16:00:00,Monday,Mac,United States,Shopping Cart
2021-10-25,16:00:00,Monday,Windows,United Kingdom,Checkout
2021-10-25,16:00:00,Monday,Windows,United States,Landing
2021-10-25,16:00:00,Monday,iOS,United States,Landing
2021-10-25,16:00:00,Monday,Mac,United States,Detail
2021-10-25,16:00:00,Monday,Android,Brazil,Landing
2021-10-25,16:00:00,Monday,Mac,United Kingdom,Landing
2021-10-25,16:00:00,Monday,Windows,United Kingdom,Detail
2021-10-25,16:00:00,Monday,Windows,United Kingdom,Detail
2021-10-25,16:00:00,Monday,Mac,United States,Landing
2021-10-25,16:00:00,Monday,Windows,United States,Detail
2021-10-25,16:00:00,Monday,Android,United States,Detail
2021-10-25,16:00:00,Monday,Windows,New Zealand,Landing
2021-10-25,16:00:00,Monday,Windows,Canada,Landing
2021-10-25,16:00:00,Monday,Mac,United States,Landing
2021-10-25,16:00:00,Monday,Android,Australia,Detail
2021-10-25,16:00:00,Monday,Windows,United Kingdom,Landing
2021-10-25,16:00:00,Monday,Android,United States,Landing
2021-10-25,16:00:00,Monday,Mac,United States,Landing
2021-10-25,16:00:00,Monday,Mac,Canada,Detail
2021-10-25,16:00:00,Monday,Windows,United Kingdom,Landing
2021-10-25,16:00:00,Monday,Windows,Australia,Landing
2021-10-25,17:00:00,Monday,iOS,Canada,Landing
2021-10-25,17:00:00,Monday,Android,Brazil,Landing
2021-10-25,17:00:00,Monday,Android,Canada,Landing
2021-10-25,17:00:00,Monday,Windows,Canada,Order completed
2021-10-25,17:00:00,Monday,Windows,United States,Landing
2021-10-25,17:00:00,Monday,Windows,Canada,Detail
2021-10-25,17:00:00,Monday,Android,Brazil,Landing
2021-10-25,17:00:00,Monday,Windows,United States,Shopping Cart
2021-10-25,17:00:00,Monday,iOS,Canada,Shopping Cart
2021-10-25,17:00:00,Monday,iOS,New Zealand,Checkout
2021-10-25,17:00:00,Monday,Windows,United States,Landing
2021-10-25,17:00:00,Monday,Android,United Kingdom,Landing
2021-10-25,17:00:00,Monday,Windows,Brazil,Shopping Cart
2021-10-25,17:00:00,Monday,Windows,United Kingdom,Landing
2021-10-25,17:00:00,Monday,Android,New Zealand,Order completed
2021-10-25,17:00:00,Monday,Windows,United States,Order completed
2021-10-25,17:00:00,Monday,Windows,United States,Order completed
2021-10-25,17:00:00,Monday,Android,United States,Landing
2021-10-25,17:00:00,Monday,Mac,New Zealand,Detail
2021-10-25,18:00:00,Monday,Windows,Canada,Landing
2021-10-25,18:00:00,Monday,iOS,New Zealand,Landing
2021-10-25,18:00:00,Monday,Mac,United States,Detail
2021-10-25,18:00:00,Monday,iOS,United States,Order completed
2021-10-25,18:00:00,Monday,iOS,New Zealand,Checkout
2021-10-25,18:00:00,Monday,Windows,Australia,Shopping Cart
2021-10-25,18:00:00,Monday,Android,Canada,Detail
2021-10-25,18:00:00,Monday,Mac,United States,Detail
2021-10-25,18:00:00,Monday,Windows,United Kingdom,Checkout
2021-10-25,18:00:00,Monday,Mac,United States,Detail
2021-10-25,18:00:00,Monday,Android,United States,Landing
2021-10-25,18:00:00,Monday,iOS,Canada,Order completed
2021-10-25,18:00:00,Monday,Windows,Australia,Landing
2021-10-25,18:00:00,Monday,Mac,Russia,Detail
2021-10-25,18:00:00,Monday,Android,United States,Landing
2021-10-25,18:00:00,Monday,Android,Germany,Checkout
2021-10-25,18:00:00,Monday,Android,Brazil,Order completed
2021-10-25,18:00:00,Monday,Windows,New Zealand,Checkout
2021-10-25,18:00:00,Monday,Android,Canada,Checkout
2021-10-25,18:00:00,Monday,Windows,United States,Landing
2021-10-25,18:00:00,Monday,Windows,United Kingdom,Shopping Cart
2021-10-25,18:00:00,Monday,Android,United States,Landing
2021-10-25,18:00:00,Monday,Mac,United Kingdom,Shopping Cart
2021-10-25,18:00:00,Monday,Windows,United States,Order completed
2021-10-25,18:00:00,Monday,Mac,Australia,Checkout
2021-10-25,19:00:00,Monday,iOS,United Kingdom,Order completed
2021-10-25,19:00:00,Monday,Android,United States,Checkout
2021-10-25,19:00:00,Monday,Android,New Zealand,Landing
2021-10-25,19:00:00,Monday,iOS,Brazil,Shopping Cart
2021-10-25,19:00:00,Monday,Mac,Australia,Detail
2021-10-25,19:00:00,Monday,Windows,Germany,Order completed
2021-10-25,19:00:00,Monday,Android,United Kingdom,Shopping Cart
2021-10-25,19:00:00,Monday,Android,United States,Detail
2021-10-25,19:00:00,Monday,Mac,Australia,Landing
2021-10-25,19:00:00,Monday,Windows,United Kingdom,Shopping Cart
2021-10-25,19:00:00,Monday,Android,Russia,Landing
2021-10-25,19:00:00,Monday,Android,Australia,Landing
2021-10-25,19:00:00,Monday,iOS,New Zealand,Landing
2021-10-25,19:00:00,Monday,Android,Australia,Landing
2021-10-25,19:00:00,Monday,Android,Brazil,Landing
2021-10-25,19:00:00,Monday,Android,United States,Landing
2021-10-25,20:00:00,Monday,Mac,New Zealand,Shopping Cart
2021-10-25,20:00:00,Monday,Mac,United States,Landing
2021-10-25,20:00:00,Monday,Android,Australia,Landing
2021-10-25,20:00:00,Monday,Mac,Australia,Landing
2021-10-25,20:00:00,Monday,iOS,New Zealand,Landing
2021-10-25,20:00:00,Monday,iOS,Canada,Detail
2021-10-25,20:00:00,Monday,Windows,United States,Landing
2021-10-25,20:00:00,Monday,Android,Brazil,Detail
2021-10-25,20:00:00,Monday,iOS,Canada,Landing
2021-10-25,20:00:00,Monday,Mac,United Kingdom,Landing
2021-10-25,20:00:00,Monday,Windows,United States,Landing
2021-10-25,20:00:00,Monday,iOS,Canada,Detail
2021-10-25,20:00:00,Monday,Android,United States,Landing
2021-10-25,20:00:00,Monday,Mac,United States,Shopping Cart
2021-10-25,20:00:00,Monday,iOS,New Zealand,Landing
2021-10-25,20:00:00,Monday,Windows,United States,Landing
2021-10-25,20:00:00,Monday,Android,Canada,Detail
2021-10-25,20:00:00,Monday,Mac,United States,Detail
2021-10-25,20:00:00,Monday,Android,Australia,Landing
2021-10-25,20:00:00,Monday,Android,United Kingdom,Checkout
2021-10-25,20:00:00,Monday,Android,Canada,Order completed
2021-10-25,20:00:00,Monday,Android,United States,Detail
2021-10-25,20:00:00,Monday,Android,Brazil,Landing
2021-10-25,21:00:00,Monday,Windows,United States,Checkout
2021-10-25,21:00:00,Monday,Android,Brazil,Checkout
2021-10-25,21:00:00,Monday,Mac,United States,Detail
2021-10-25,21:00:00,Monday,iOS,United States,Landing
2021-10-25,21:00:00,Monday,Linux,Canada,Landing
2021-10-25,21:00:00,Monday,Windows,United States,Landing
2021-10-25,21:00:00,Monday,Windows,Germany,Landing
2021-10-25,21:00:00,Monday,Mac,United States,Checkout
2021-10-25,21:00:00,Monday,Windows,Canada,Landing
2021-10-25,21:00:00,Monday,Windows,Russia,Landing
2021-10-25,21:00:00,Monday,Android,United States,Checkout
2021-10-25,21:00:00,Monday,Android,Canada,Landing
2021-10-25,21:00:00,Monday,iOS,Russia,Detail
2021-10-25,21:00:00,Monday,Windows,Canada,Landing
2021-10-25,21:00:00,Monday,Android,United States,Shopping Cart
2021-10-25,22:00:00,Monday,Mac,New Zealand,Shopping Cart
2021-10-25,22:00:00,Monday,Android,United States,Landing
2021-10-25,22:00:00,Monday,Windows,United States,Checkout
2021-10-25,22:00:00,Monday,Android,United Kingdom,Shopping Cart
2021-10-25,22:00:00,Monday,Mac,Canada,Shopping Cart
2021-10-25,22:00:00,Monday,Android,Canada,Landing
2021-10-25,22:00:00,Monday,Windows,United Kingdom,Landing
2021-10-25,22:00:00,Monday,Android,United States,Landing
2021-10-25,22:00:00,Monday,Windows,United States,Landing
2021-10-25,22:00:00,Monday,Android,Russia,Landing
2021-10-25,22:00:00,Monday,Windows,United States,Detail
2021-10-25,23:00:00,Monday,Mac,Australia,Detail
2021-10-25,23:00:00,Monday,Windows,Canada,Landing
2021-10-25,23:00:00,Monday,Mac,Canada,Checkout
2021-10-25,23:00:00,Monday,Windows,United States,Landing
2021-10-25,23:00:00,Monday,Mac,United States,Landing
2021-10-25,23:00:00,Monday,iOS,United States,Detail
2021-10-25,23:00:00,Monday,iOS,United Kingdom,Landing
2021-10-25,23:00:00,Monday,Windows,Australia,Detail
2021-10-25,23:00:00,Monday,Windows,New Zealand,Shopping Cart
2021-10-26,00:00:00,Tuesday,Windows,United States,Checkout
2021-10-26,00:00:00,Tuesday,Windows,United Kingdom,Detail
2021-10-26,00:00:00,Tuesday,iOS,Mexico,Shopping Cart
2021-10-26,00:00:00,Tuesday,Mac,New Zealand,Landing
2021-10-26,00:00:00,Tuesday,Mac,United States,Landing
2021-10-26,01:00:00,Tuesday,Mac,United States,Landing
2021-10-26,01:00:00,Tuesday,Android,Germany,Landing
2021-10-26,01:00:00,Tuesday,Mac,United States,Shopping Cart
2021-10-26,01:00:00,Tuesday,Android,Australia,Landing
2021-10-26,01:00:00,Tuesday,Mac,United States,Landing
2021-10-26,01:00:00,Tuesday,Mac,United Kingdom,Shopping Cart
2021-10-26,01:00:00,Tuesday,Windows,Canada,Order completed
2021-10-26,01:00:00,Tuesday,Windows,United Kingdom,Shopping Cart
2021-10-26,01:00:00,Tuesday,Mac,Canada,Shopping Cart
2021-10-26,01:00:00,Tuesday,Android,Mexico,Landing
2021-10-26,01:00:00,Tuesday,Mac,United States,Landing
2021-10-26,02:00:00,Tuesday,Mac,Germany,Detail
2021-10-26,02:00:00,Tuesday,Windows,Canada,Shopping Cart
2021-10-26,02:00:00,Tuesday,iOS,Russia,Landing
2021-10-26,02:00:00,Tuesday,Windows,New Zealand,Checkout
2021-10-26,02:00:00,Tuesday,Mac,Russia,Checkout
2021-10-26,02:00:00,Tuesday,iOS,United States,Checkout
2021-10-26,03:00:00,Tuesday,Android,United States,Landing
2021-10-26,03:00:00,Tuesday,Windows,Canada,Landing
2021-10-26,03:00:00,Tuesday,Windows,Canada,Order completed
2021-10-26,03:00:00,Tuesday,Windows,United States,Order completed
2021-10-26,03:00:00,Tuesday,Android,United States,Landing
2021-10-26,03:00:00,Tuesday,Windows,Canada,Shopping Cart
2021-10-26,03:00:00,Tuesday,iOS,Australia,Shopping Cart
2021-10-26,04:00:00,Tuesday,Mac,United States,Landing
2021-10-26,04:00:00,Tuesday,Android,Canada,Detail
2021-10-26,04:00:00,Tuesday,Mac,Australia,Detail
2021-10-26,04:00:00,Tuesday,Android,Brazil,Landing
2021-10-26,04:00:00,Tuesday,Windows,United States,Detail
2021-10-26,04:00:00,Tuesday,Android,Brazil,Landing
2021-10-26,04:00:00,Tuesday,Mac,Australia,Landing
2021-10-26,04:00:00,Tuesday,iOS,United States,Shopping Cart
2021-10-26,04:00:00,Tuesday,Windows,United Kingdom,Detail
2021-10-26,04:00:00,Tuesday,Windows,Canada,Landing
2021-10-26,04:00:00,Tuesday,Windows,Canada,Order completed
2021-10-26,04:00:00,Tuesday,Android,Mexico,Landing
2021-10-26,04:00:00,Tuesday,Android,United States,Detail
2021-10-26,05:00:00,Tuesday,Android,United States,Shopping Cart
2021-10-26,05:00:00,Tuesday,Windows,Australia,Detail
2021-10-26,05:00:00,Tuesday,Windows,Canada,Landing
2021-10-26,05:00:00,Tuesday,Android,Australia,Detail
2021-10-26,05:00:00,Tuesday,Mac,United States,Landing
2021-10-26,05:00:00,Tuesday,Windows,Canada,Landing
2021-10-26,05:00:00,Tuesday,Windows,Canada,Detail
2021-10-26,05:00:00,Tuesday,Android,Australia,Landing
2021-10-26,05:00:00,Tuesday,Android,Canada,Checkout
2021-10-26,06:00:00,Tuesday,Mac,United States,Landing
2021-10-26,06:00:00,Tuesday,Mac,United Kingdom,Detail
2021-10-26,06:00:00,Tuesday,Android,United States,Shopping Cart
2021-10-26,06:00:00,Tuesday,Windows,United States,Landing
2021-10-26,06:00:00,Tuesday,iOS,United States,Detail
2021-10-26,06:00:00,Tuesday,Android,United States,Shopping Cart
2021-10-26,06:00:00,Tuesday,Mac,United States,Checkout
2021-10-26,06:00:00,Tuesday,Android,Canada,Detail
2021-10-26,06:00:00,Tuesday,Android,Canada,Detail
2021-10-26,07:00:00,Tuesday,Windows,Germany,Detail
2021-10-26,07:00:00,Tuesday,Windows,United States,Landing
2021-10-26,07:00:00,Tuesday,Windows,United States,Shopping Cart
2021-10-26,07:00:00,Tuesday,Linux,Brazil,Shopping Cart
2021-10-26,07:00:00,Tuesday,Android,Canada,Landing
2021-10-26,07:00:00,Tuesday,Mac,United States,Landing
2021-10-26,07:00:00,Tuesday,Mac,United States,Landing
2021-10-26,07:00:00,Tuesday,Android,United States,Order completed
2021-10-26,07:00:00,Tuesday,Windows,Canada,Landing
2021-10-26,07:00:00,Tuesday,Windows,Australia,Landing
2021-10-26,07:00:00,Tuesday,Mac,United States,Order completed
2021-10-26,07:00:00,Tuesday,Windows,New Zealand,Shopping Cart
2021-10-26,07:00:00,Tuesday,Mac,United States,Detail
2021-10-26,07:00:00,Tuesday,Linux,Canada,Landing
2021-10-26,07:00:00,Tuesday,iOS,Canada,Landing
2021-10-26,08:00:00,Tuesday,Windows,Australia,Landing
2021-10-26,08:00:00,Tuesday,Android,United Kingdom,Shopping Cart
2021-10-26,08:00:00,Tuesday,Android,United States,Landing
2021-10-26,08:00:00,Tuesday,Windows,United States,Landing
2021-10-26,08:00:00,Tuesday,Mac,United States,Checkout
2021-10-26,08:00:00,Tuesday,Windows,Australia,Shopping Cart
2021-10-26,08:00:00,Tuesday,Windows,Russia,Checkout
2021-10-26,08:00:00,Tuesday,Mac,Australia,Detail
2021-10-26,08:00:00,Tuesday,iOS,United States,Detail
2021-10-26,08:00:00,Tuesday,Windows,United Kingdom,Order completed
2021-10-26,08:00:00,Tuesday,Mac,United States,Landing
2021-10-26,08:00:00,Tuesday,Windows,Australia,Landing
2021-10-26,09:00:00,Tuesday,Android,United States,Checkout
2021-10-26,09:00:00,Tuesday,Mac,United States,Detail
2021-10-26,09:00:00,Tuesday,Windows,United States,Shopping Cart
2021-10-26,09:00:00,Tuesday,Windows,Canada,Landing
2021-10-26,09:00:00,Tuesday,Mac,Canada,Detail
2021-10-26,09:00:00,Tuesday,Android,United States,Order completed
2021-10-26,09:00:00,Tuesday,iOS,United States,Landing
2021-10-26,09:00:00,Tuesday,Android,Canada,Shopping Cart
2021-10-26,09:00:00,Tuesday,Mac,Canada,Detail
2021-10-26,10:00:00,Tuesday,Mac,Germany,Checkout
2021-10-26,10:00:00,Tuesday,Mac,United States,Landing
2021-10-26,10:00:00,Tuesday,Windows,Russia,Shopping Cart
2021-10-26,10:00:00,Tuesday,Windows,United States,Checkout
2021-10-26,10:00:00,Tuesday,Windows,United States,Landing
2021-10-26,10:00:00,Tuesday,Android,Canada,Checkout
2021-10-26,10:00:00,Tuesday,Windows,New Zealand,Landing
2021-10-26,10:00:00,Tuesday,Mac,New Zealand,Landing
2021-10-26,10:00:00,Tuesday,Mac,United Kingdom,Landing
2021-10-26,10:00:00,Tuesday,Windows,New Zealand,Landing
2021-10-26,10:00:00,Tuesday,Android,Australia,Shopping Cart
2021-10-26,10:00:00,Tuesday,Android,Canada,Order completed
2021-10-26,10:00:00,Tuesday,iOS,Canada,Landing
2021-10-26,10:00:00,Tuesday,Windows,Australia,Shopping Cart
2021-10-26,11:00:00,Tuesday,Android,Russia,Checkout
2021-10-26,11:00:00,Tuesday,Mac,United States,Landing
2021-10-26,11:00:00,Tuesday,Android,New Zealand,Detail
2021-10-26,11:00:00,Tuesday,Windows,Mexico,Detail
2021-10-26,11:00:00,Tuesday,Android,United States,Detail
2021-10-26,11:00:00,Tuesday,Android,Canada,Shopping Cart
2021-10-26,11:00:00,Tuesday,Android,Brazil,Landing
2021-10-26,11:00:00,Tuesday,Android,New Zealand,Landing
2021-10-26,11:00:00,Tuesday,Windows,United States,Landing
2021-10-26,11:00:00,Tuesday,Android,United States,Shopping Cart
2021-10-26,12:00:00,Tuesday,Mac,Australia,Detail
2021-10-26,12:00:00,Tuesday,Windows,United States,Detail
2021-10-26,12:00:00,Tuesday,Windows,United States,Detail
2021-10-26,12:00:00,Tuesday,Windows,United States,Shopping Cart
2021-10-26,12:00:00,Tuesday,Mac,Canada,Landing
2021-10-26,12:00:00,Tuesday,Android,Canada,Checkout
2021-10-26,12:00:00,Tuesday,Android,United Kingdom,Landing
2021-10-26,12:00:00,Tuesday,Windows,United States,Checkout
2021-10-26,12:00:00,Tuesday,Android,Russia,Landing
2021-10-26,12:00:00,Tuesday,Windows,United Kingdom,Shopping Cart
2021-10-26,12:00:00,Tuesday,Mac,Brazil,Shopping Cart
2021-10-26,12:00:00,Tuesday,Windows,United States,Detail
2021-10-26,12:00:00,Tuesday,Windows,United States,Order completed
2021-10-26,13:00:00,Tuesday,Android,New Zealand,Checkout
2021-10-26,13:00:00,Tuesday,Windows,United Kingdom,Shopping Cart
2021-10-26,13:00:00,Tuesday,Mac,United States,Detail
2021-10-26,13:00:00,Tuesday,Android,New Zealand,Landing
2021-10-26,13:00:00,Tuesday,Android,Canada,Shopping Cart
2021-10-26,13:00:00,Tuesday,Mac,Canada,Order completed
2021-10-26,13:00:00,Tuesday,Android,United States,Landing
2021-10-26,13:00:00,Tuesday,Windows,Australia,Shopping Cart
2021-10-26,13:00:00,Tuesday,Windows,Australia,Checkout
2021-10-26,13:00:00,Tuesday,Windows,New Zealand,Checkout
2021-10-26,13:00:00,Tuesday,Android,Canada,Shopping Cart
2021-10-26,13:00:00,Tuesday,iOS,United States,Checkout
2021-10-26,14:00:00,Tuesday,Android,United States,Shopping Cart
2021-10-26,14:00:00,Tuesday,Mac,New Zealand,Landing
2021-10-26,14:00:00,Tuesday,Android,Brazil,Landing
2021-10-26,14:00:00,Tuesday,Android,Brazil,Landing
2021-10-26,14:00:00,Tuesday,Windows,United Kingdom,Shopping Cart
2021-10-26,14:00:00,Tuesday,Android,New Zealand,Landing
2021-10-26,14:00:00,Tuesday,Android,Canada,Landing
2021-10-26,14:00:00,Tuesday,Windows,United Kingdom,Detail
2021-10-26,14:00:00,Tuesday,Mac,Australia,Detail
2021-10-26,14:00:00,Tuesday,Linux,United States,Detail
2021-10-26,14:00:00,Tuesday,Android,New Zealand,Checkout
2021-10-26,14:00:00,Tuesday,iOS,Canada,Landing
2021-10-26,14:00:00,Tuesday,Android,Australia,Checkout
2021-10-26,14:00:00,Tuesday,Windows,Brazil,Detail
2021-10-26,14:00:00,Tuesday,Windows,United States,Shopping Cart
2021-10-26,15:00:00,Tuesday,Windows,United Kingdom,Shopping Cart
2021-10-26,15:00:00,Tuesday,Android,New Zealand,Landing
2021-10-26,15:00:00,Tuesday,Mac,United Kingdom,Landing
2021-10-26,15:00:00,Tuesday,Windows,Canada,Detail
2021-10-26,15:00:00,Tuesday,iOS,New Zealand,Detail
2021-10-26,15:00:00,Tuesday,Android,Brazil,Order completed
2021-10-26,15:00:00,Tuesday,iOS,United Kingdom,Landing
2021-10-26,15:00:00,Tuesday,Windows,Canada,Checkout
2021-10-26,15:00:00,Tuesday,Windows,Australia,Landing
2021-10-26,15:00:00,Tuesday,Mac,United States,Landing
2021-10-26,15:00:00,Tuesday,Windows,United States,Order completed
2021-10-26,15:00:00,Tuesday,Android,United States,Shopping Cart
2021-10-26,15:00:00,Tuesday,Mac,Australia,Landing
2021-10-26,15:00:00,Tuesday,Android,United States,Landing
2021-10-26,15:00:00,Tuesday,Windows,New Zealand,Detail
2021-10-26,15:00:00,Tuesday,Android,Canada,Landing
2021-10-26,15:00:00,Tuesday,Android,Canada,Landing
2021-10-26,15:00:00,Tuesday,Mac,United States,Landing
2021-10-26,15:00:00,Tuesday,Mac,United Kingdom,Detail
2021-10-26,15:00:00,Tuesday,Android,Canada,Landing
2021-10-26,15:00:00,Tuesday,Mac,United Kingdom,Shopping Cart
2021-10-26,15:00:00,Tuesday,Android,United Kingdom,Landing
2021-10-26,15:00:00,Tuesday,Windows,Canada,Landing
2021-10-26,16:00:00,Tuesday,Mac,United States,Checkout
2021-10-26,16:00:00,Tuesday,Linux,New Zealand,Landing
2021-10-26,16:00:00,Tuesday,Android,United Kingdom,Landing
2021-10-26,16:00:00,Tuesday,iOS,United States,Detail
2021-10-26,16:00:00,Tuesday,Mac,Australia,Detail
2021-10-26,16:00:00,Tuesday,Android,United Kingdom,Landing
2021-10-26,16:00:00,Tuesday,Android,United States,Detail
2021-10-26,16:00:00,Tuesday,Android,United Kingdom,Detail
2021-10-26,16:00:00,Tuesday,Windows,United States,Checkout
2021-10-26,16:00:00,Tuesday,Android,United Kingdom,Shopping Cart
2021-10-26,16:00:00,Tuesday,Android,United States,Landing
2021-10-26,16:00:00,Tuesday,Android,United Kingdom,Landing
2021-10-26,16:00:00,Tuesday,Mac,United States,Checkout
2021-10-26,16:00:00,Tuesday,Windows,Canada,Landing
2021-10-26,16:00:00,Tuesday,Windows,United States,Checkout
2021-10-26,16:00:00,Tuesday,Android,New Zealand,Checkout
2021-10-26,16:00:00,Tuesday,Windows,Canada,Landing
2021-10-26,16:00:00,Tuesday,Android,Australia,Detail
2021-10-26,17:00:00,Tuesday,Mac,United States,Landing
2021-10-26,17:00:00,Tuesday,iOS,Canada,Landing
2021-10-26,17:00:00,Tuesday,Android,New Zealand,Landing
2021-10-26,17:00:00,Tuesday,Windows,United Kingdom,Landing
2021-10-26,17:00:00,Tuesday,Android,Australia,Shopping Cart
2021-10-26,17:00:00,Tuesday,Linux,United States,Landing
2021-10-26,17:00:00,Tuesday,Android,Canada,Landing
2021-10-26,17:00:00,Tuesday,Android,Canada,Order completed
2021-10-26,17:00:00,Tuesday,Mac,Australia,Detail
2021-10-26,17:00:00,Tuesday,Android,United States,Shopping Cart
2021-10-26,17:00:00,Tuesday,Windows,United Kingdom,Shopping Cart
2021-10-26,17:00:00,Tuesday,iOS,Germany,Detail
2021-10-26,17:00:00,Tuesday,Windows,United Kingdom,Shopping Cart
2021-10-26,17:00:00,Tuesday,Windows,Brazil,Landing
2021-10-26,17:00:00,Tuesday,Windows,United States,Shopping Cart
2021-10-26,17:00:00,Tuesday,Windows,Canada,Landing
2021-10-26,17:00:00,Tuesday,Windows,United States,Landing
2021-10-26,17:00:00,Tuesday,Mac,United States,Shopping Cart
2021-10-26,18:00:00,Tuesday,Android,United States,Checkout
2021-10-26,18:00:00,Tuesday,Windows,United States,Detail
2021-10-26,18:00:00,Tuesday,Mac,Russia,Detail
2021-10-26,18:00:00,Tuesday,Android,United Kingdom,Detail
2021-10-26,18:00:00,Tuesday,Mac,United Kingdom,Detail
2021-10-26,18:00:00,Tuesday,Linux,Germany,Landing
2021-10-26,18:00:00,Tuesday,Windows,United Kingdom,Landing
2021-10-26,18:00:00,Tuesday,Android,Canada,Landing
2021-10-26,18:00:00,Tuesday,Windows,New Zealand,Checkout
2021-10-26,18:00:00,Tuesday,iOS,United States,Landing
2021-10-26,18:00:00,Tuesday,Windows,United Kingdom,Detail
2021-10-26,18:00:00,Tuesday,iOS,Canada,Landing
2021-10-26,18:00:00,Tuesday,Windows,New Zealand,Detail
2021-10-26,18:00:00,Tuesday,Linux,United Kingdom,Detail
2021-10-26,18:00:00,Tuesday,Mac,United Kingdom,Landing
2021-10-26,18:00:00,Tuesday,Android,United Kingdom,Order completed
2021-10-26,18:00:00,Tuesday,Android,United States,Landing
2021-10-26,18:00:00,Tuesday,Android,Canada,Landing
2021-10-26,18:00:00,Tuesday,Android,United States,Landing
2021-10-26,18:00:00,Tuesday,Linux,United Kingdom,Checkout
